ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		2177	2287	0.027	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		1777	1853	1.41E-6	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		1149	1256	2.5E-6	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		645	758	0.0025	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		647	669	3.08E-5	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		325	401	7.43E-8	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	MobiDBLite	mobidb-lite	consensus disorder prediction	2455	2491	-	T	12-10-2017
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	MobiDBLite	mobidb-lite	consensus disorder prediction	1631	1650	-	T	12-10-2017
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		424	515	7.8E-11	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.10.220.10		12	203	0.0029	T	12-10-2017
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		204	291	2.2E-7	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		924	1035	4.68E-10	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		1358	1455	69.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		1156	1253	0.66	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		1600	1706	54.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		1968	2072	120.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		1872	1959	84.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		327	422	0.01	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		527	630	1.2E-7	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		207	304	0.88	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		428	519	5.9E-5	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		1463	1564	47.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		1781	1865	0.084	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		771	858	34.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		954	1049	5.4	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		865	947	9.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		2185	2280	7.3	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		1056	1150	0.88	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00409		2287	2378	20.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		1768	1857	7.5E-6	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		947	1046	1.5E-8	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		858	946	3.1E-4	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		1954	2066	0.48	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		1356	1453	0.0024	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		421	521	1.5E-11	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		1257	1355	0.24	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		522	633	5.1E-9	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	749	856	6.596	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	1602	1698	8.666	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	521	619	9.137	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	1049	1134	7.105	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	410	517	10.662	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	939	1047	10.208	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	648	744	6.978	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	1763	1851	9.882	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	161	302	9.627	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	320	409	9.21	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	1449	1562	9.428	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	1152	1251	8.121	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	ProSiteProfiles	PS50835	Ig-like domain profile.	1350	1446	8.811	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		737	744	3.08E-5	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00408		533	613	0.15	T	12-10-2017	IPR003598	Immunoglobulin subtype 2		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00408		333	403	2.9	T	12-10-2017	IPR003598	Immunoglobulin subtype 2		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00408		1787	1855	0.27	T	12-10-2017	IPR003598	Immunoglobulin subtype 2		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00408		213	290	1.5	T	12-10-2017	IPR003598	Immunoglobulin subtype 2		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00408		1367	1443	2.6	T	12-10-2017	IPR003598	Immunoglobulin subtype 2		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00408		434	507	8.4E-4	T	12-10-2017	IPR003598	Immunoglobulin subtype 2		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SMART	SM00408		1062	1133	1.1	T	12-10-2017	IPR003598	Immunoglobulin subtype 2		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		1595	1702	1.24E-5	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		1047	1135	9.5E-6	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		323	409	3.4E-8	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		786	845	3.08E-5	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		1584	1704	2.0E-6	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Gene3D	G3DSA:2.60.40.10		1454	1565	6.4E-5	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Pfam	PF00047	Immunoglobulin domain	334	403	3.6E-5	T	12-10-2017	IPR013151	Immunoglobulin		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	Pfam	PF00047	Immunoglobulin domain	527	614	7.8E-5	T	12-10-2017	IPR013151	Immunoglobulin		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		523	608	2.94E-9	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		1156	1253	6.0E-5	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		1052	1128	3.95E-6	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML01722a	eefd45e132e2fd3bdd4a3a76312adeba	2491	SUPERFAMILY	SSF48726		1356	1443	2.68E-6	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:3.30.160.60		85	151	0.27	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:3.30.160.60		570	595	4.3E-8	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:3.30.160.60		456	482	3.2E-9	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	MobiDBLite	mobidb-lite	consensus disorder prediction	861	890	-	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	MobiDBLite	mobidb-lite	consensus disorder prediction	1	65	-	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Pfam	PF13894	C2H2-type zinc finger	471	494	0.0012	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:2.40.155.10		881	1051	0.022	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:3.30.160.60		364	407	5.5E-5	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:3.30.160.60		336	363	5.4E-5	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:3.30.160.60		596	635	6.7E-9	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:3.30.160.60		409	455	4.3E-5	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:3.30.160.60		514	542	1.1E-4	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:3.30.160.60		636	678	1.0E-4	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Gene3D	G3DSA:3.30.160.60		483	513	1.7E-10	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		166	189	0.01	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		499	522	0.0066	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		141	164	0.033	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		408	431	0.17	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		622	645	0.021	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		321	344	0.1	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		892	912	44.0	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		471	494	0.0012	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		256	287	260.0	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		442	465	0.38	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		557	579	0.072	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		584	607	0.0049	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		231	254	0.18	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		349	372	0.68	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		529	551	5.6	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SMART	SM00355		378	401	0.04	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SUPERFAMILY	SSF57667		530	579	1.38E-5	T	12-10-2017	IPR036236	Zinc finger C2H2 superfamily		
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Coils	Coil		3	23	-	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	SUPERFAMILY	SSF57667		469	519	1.49E-9	T	12-10-2017	IPR036236	Zinc finger C2H2 superfamily		
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Pfam	PF00096	Zinc finger, C2H2 type	168	189	0.0032	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Pfam	PF00096	Zinc finger, C2H2 type	584	607	0.018	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Pfam	PF00096	Zinc finger, C2H2 type	622	645	0.0033	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	Pfam	PF00096	Zinc finger, C2H2 type	409	431	0.0079	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	166	192	9.702	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	442	470	9.224	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	584	607	9.847	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	141	164	8.663	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	622	650	10.471	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	557	584	9.598	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	499	527	10.346	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	471	499	11.468	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	378	406	8.954	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	349	372	9.099	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	MobiDBLite	mobidb-lite	consensus disorder prediction	208	228	-	T	12-10-2017
ML005329a	eb7e8c072da2f2a9a9923a9ef42a3f91	1241	ProSitePatterns	PS00028	Zinc finger C2H2 type domain signature.	351	372	-	T	12-10-2017	IPR013087	Zinc finger C2H2-type	GO:0003676	
