ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Gene3D	G3DSA:2.60.40.10		461	540	1.7E-5	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	CDD	cd00033	CCP	1689	1722	0.00111796	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Gene3D	G3DSA:2.60.40.10		13	112	0.017	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SUPERFAMILY	SSF57535		1679	1726	4.45E-7	T	12-10-2017	IPR035976	Sushi/SCR/CCP superfamily		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Gene3D	G3DSA:2.60.40.10		1112	1283	0.1	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	ProSiteProfiles	PS50835	Ig-like domain profile.	918	1000	6.596	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	ProSiteProfiles	PS50835	Ig-like domain profile.	544	639	8.067	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	ProSiteProfiles	PS50835	Ig-like domain profile.	201	302	6.941	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	ProSiteProfiles	PS50835	Ig-like domain profile.	6	103	7.159	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	ProSiteProfiles	PS50835	Ig-like domain profile.	444	539	8.502	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	ProSiteProfiles	PS50835	Ig-like domain profile.	1098	1191	7.032	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SUPERFAMILY	SSF57535		1606	1654	2.92E-5	T	12-10-2017	IPR035976	Sushi/SCR/CCP superfamily		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00032		1601	1652	5.3E-4	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00032		1540	1594	2.0E-7	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00032		1660	1722	8.4E-6	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00032		1469	1534	0.56	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SUPERFAMILY	SSF48726		473	542	9.78E-5	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Gene3D	G3DSA:2.10.70.10		1656	1722	6.9E-9	T	12-10-2017
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Gene3D	G3DSA:2.60.40.10		1379	1465	0.048	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Gene3D	G3DSA:2.60.40.10		555	641	0.0062	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Gene3D	G3DSA:2.60.40.10		222	316	1.4E-5	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SUPERFAMILY	SSF48726		227	312	3.12E-6	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Pfam	PF00084	Sushi repeat (SCR repeat)	1548	1594	1.4E-5	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Pfam	PF00084	Sushi repeat (SCR repeat)	1675	1722	3.0E-6	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Pfam	PF00084	Sushi repeat (SCR repeat)	1615	1652	4.4E-4	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Gene3D	G3DSA:2.60.40.10		722	819	5.1E-5	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	Gene3D	G3DSA:2.60.40.10		1008	1109	0.037	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00409		1288	1371	13.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00409		1014	1108	66.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00409		734	818	0.96	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00409		318	464	34.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00409		227	314	65.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00409		1115	1191	110.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML33072a	a888726c199704667ebae9fc8f451e6e	1946	SMART	SM00409		19	107	120.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SUPERFAMILY	SSF48726		1074	1171	6.36E-6	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		269	360	0.0091	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		1441	1519	170.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		884	972	81.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		72	167	0.009	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		469	559	2.1	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		1313	1421	1.4E-4	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		1078	1171	3.3	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		787	878	0.064	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		1179	1272	19.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		173	266	81.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		978	1071	41.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SMART	SM00409		687	772	43.0	T	12-10-2017	IPR003599	Immunoglobulin subtype		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		783	882	4.6E-8	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SUPERFAMILY	SSF48726		787	883	1.28E-7	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		883	979	3.0E-6	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		466	572	1.3E-6	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	MobiDBLite	mobidb-lite	consensus disorder prediction	24	46	-	T	12-10-2017
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		980	1082	2.9E-4	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SUPERFAMILY	SSF48726		467	559	5.11E-6	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		1083	1170	4.7E-7	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		179	267	0.019	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SUPERFAMILY	SSF48726		886	962	5.26E-8	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		1309	1422	2.0E-7	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SUPERFAMILY	SSF48726		363	464	2.43E-6	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SUPERFAMILY	SSF48726		74	170	1.22E-8	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		1171	1274	7.1E-4	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		368	465	2.0E-5	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	ProSiteProfiles	PS50835	Ig-like domain profile.	1078	1165	6.506	T	12-10-2017	IPR007110	Immunoglobulin-like domain		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		70	172	1.6E-8	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		682	781	0.0082	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		581	676	9.5E-5	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SUPERFAMILY	SSF48726		1311	1429	1.67E-6	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML004415a	f323f95ba08822e9849324b694966b04	1544	SUPERFAMILY	SSF48726		596	670	2.16E-6	T	12-10-2017	IPR036179	Immunoglobulin-like domain superfamily		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		1434	1529	0.0043	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML004415a	f323f95ba08822e9849324b694966b04	1544	Gene3D	G3DSA:2.60.40.10		268	367	6.7E-5	T	12-10-2017	IPR013783	Immunoglobulin-like fold		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	CDD	cd00054	EGF_CA	141	170	2.46118E-5	T	12-10-2017
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSiteProfiles	PS50026	EGF-like domain profile.	88	127	10.546	T	12-10-2017	IPR000742	EGF-like domain		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSiteProfiles	PS50026	EGF-like domain profile.	141	180	12.274	T	12-10-2017	IPR000742	EGF-like domain		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSiteProfiles	PS50026	EGF-like domain profile.	17	49	7.011	T	12-10-2017	IPR000742	EGF-like domain		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSiteProfiles	PS50026	EGF-like domain profile.	50	87	13.792	T	12-10-2017	IPR000742	EGF-like domain		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	Pfam	PF07645	Calcium-binding EGF domain	50	83	4.6E-7	T	12-10-2017	IPR001881	EGF-like calcium-binding domain	GO:0005509	
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	Pfam	PF07645	Calcium-binding EGF domain	88	126	5.8E-6	T	12-10-2017	IPR001881	EGF-like calcium-binding domain	GO:0005509	
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	Pfam	PF07645	Calcium-binding EGF domain	141	179	2.9E-6	T	12-10-2017	IPR001881	EGF-like calcium-binding domain	GO:0005509	
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	Gene3D	G3DSA:2.90.20.10		4	70	2.5E-15	T	12-10-2017
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	SUPERFAMILY	SSF57184		58	181	6.8E-12	T	12-10-2017	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	SMART	SM00181		91	127	0.62	T	12-10-2017	IPR000742	EGF-like domain		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	SMART	SM00181		53	87	3.4E-6	T	12-10-2017	IPR000742	EGF-like domain		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	SMART	SM00181		144	180	0.059	T	12-10-2017	IPR000742	EGF-like domain		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	SMART	SM00181		15	49	0.17	T	12-10-2017	IPR000742	EGF-like domain		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSitePatterns	PS01186	EGF-like domain signature 2.	35	48	-	T	12-10-2017	IPR013032	EGF-like, conserved site		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSitePatterns	PS01186	EGF-like domain signature 2.	73	86	-	T	12-10-2017	IPR013032	EGF-like, conserved site		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	SMART	SM00179		17	49	0.47	T	12-10-2017	IPR001881	EGF-like calcium-binding domain	GO:0005509	
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	SMART	SM00179		88	127	1.4E-5	T	12-10-2017	IPR001881	EGF-like calcium-binding domain	GO:0005509	
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	SMART	SM00179		50	87	5.7E-11	T	12-10-2017	IPR001881	EGF-like calcium-binding domain	GO:0005509	
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	SMART	SM00179		141	180	1.6E-7	T	12-10-2017	IPR001881	EGF-like calcium-binding domain	GO:0005509	
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	Gene3D	G3DSA:2.10.25.10		92	123	3.5E-8	T	12-10-2017
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSitePatterns	PS00010	Aspartic acid and asparagine hydroxylation site.	64	75	-	T	12-10-2017	IPR000152	EGF-type aspartate/asparagine hydroxylation site		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSitePatterns	PS00010	Aspartic acid and asparagine hydroxylation site.	103	114	-	T	12-10-2017	IPR000152	EGF-type aspartate/asparagine hydroxylation site		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSitePatterns	PS00010	Aspartic acid and asparagine hydroxylation site.	156	167	-	T	12-10-2017	IPR000152	EGF-type aspartate/asparagine hydroxylation site		
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSitePatterns	PS01187	Calcium-binding EGF-like domain signature.	88	112	-	T	12-10-2017	IPR018097	EGF-like calcium-binding, conserved site	GO:0005509	
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	ProSitePatterns	PS01187	Calcium-binding EGF-like domain signature.	141	165	-	T	12-10-2017	IPR018097	EGF-like calcium-binding, conserved site	GO:0005509	
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	Gene3D	G3DSA:2.10.25.10		124	142	3.5E-4	T	12-10-2017
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	CDD	cd00054	EGF_CA	50	83	5.7826E-7	T	12-10-2017
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	Gene3D	G3DSA:2.10.25.10		143	166	5.6E-9	T	12-10-2017
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	Gene3D	G3DSA:2.10.25.10		167	338	1.6E-5	T	12-10-2017
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	Gene3D	G3DSA:2.10.25.10		71	91	3.8E-10	T	12-10-2017
ML056914a	a3137e29dfbdbfd8f4a14284cd6499c6	438	CDD	cd00054	EGF_CA	88	118	6.45702E-4	T	12-10-2017
ML01736a	82e88e65b4287a5a5a65be670ef3b54a	282	Gene3D	G3DSA:2.10.70.10		148	222	2.9E-4	T	12-10-2017
ML01736a	82e88e65b4287a5a5a65be670ef3b54a	282	Gene3D	G3DSA:2.10.70.10		223	268	0.025	T	12-10-2017
ML070245a	2a245526ffcbab1a3d4c5b29f035d9f2	334	CDD	cd00992	PDZ_signaling	32	117	5.1144E-19	T	12-10-2017
ML070245a	2a245526ffcbab1a3d4c5b29f035d9f2	334	Pfam	PF00595	PDZ domain (Also known as DHR or GLGF)	34	117	4.7E-13	T	12-10-2017	IPR001478	PDZ domain	GO:0005515	
ML070245a	2a245526ffcbab1a3d4c5b29f035d9f2	334	SMART	SM00228		43	120	4.1E-16	T	12-10-2017	IPR001478	PDZ domain	GO:0005515	
ML070245a	2a245526ffcbab1a3d4c5b29f035d9f2	334	ProSiteProfiles	PS50106	PDZ domain profile.	34	120	19.863	T	12-10-2017	IPR001478	PDZ domain	GO:0005515	
ML070245a	2a245526ffcbab1a3d4c5b29f035d9f2	334	Gene3D	G3DSA:2.30.42.10		31	182	2.3E-20	T	12-10-2017
ML070245a	2a245526ffcbab1a3d4c5b29f035d9f2	334	MobiDBLite	mobidb-lite	consensus disorder prediction	148	184	-	T	12-10-2017
ML070245a	2a245526ffcbab1a3d4c5b29f035d9f2	334	SUPERFAMILY	SSF50156		22	122	6.44E-23	T	12-10-2017	IPR036034	PDZ superfamily	GO:0005515	
ML17015a	2a90eaab535000d7ea3b97c78ea49f45	295	Pfam	PF00084	Sushi repeat (SCR repeat)	219	269	1.2E-5	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML17015a	2a90eaab535000d7ea3b97c78ea49f45	295	CDD	cd00033	CCP	206	270	0.00307465	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML17015a	2a90eaab535000d7ea3b97c78ea49f45	295	ProSiteProfiles	PS50923	Sushi/CCP/SCR domain profile.	204	271	8.489	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML17015a	2a90eaab535000d7ea3b97c78ea49f45	295	Gene3D	G3DSA:2.10.70.10		214	278	2.7E-8	T	12-10-2017
ML17015a	2a90eaab535000d7ea3b97c78ea49f45	295	SMART	SM00032		206	269	0.0011	T	12-10-2017	IPR000436	Sushi/SCR/CCP domain		
ML17015a	2a90eaab535000d7ea3b97c78ea49f45	295	SUPERFAMILY	SSF57535		227	271	3.52E-6	T	12-10-2017	IPR035976	Sushi/SCR/CCP superfamily		
ML17015a	2a90eaab535000d7ea3b97c78ea49f45	295	Gene3D	G3DSA:2.10.70.10		160	213	0.4	T	12-10-2017
ML01723a	0ef9a9088444db75c0662d161964bec2	354	Coils	Coil		110	130	-	T	12-10-2017
ML01723a	0ef9a9088444db75c0662d161964bec2	354	Coils	Coil		166	186	-	T	12-10-2017
ML01723a	0ef9a9088444db75c0662d161964bec2	354	MobiDBLite	mobidb-lite	consensus disorder prediction	291	322	-	T	12-10-2017
ML047916a	eebf968b7199f276a85370a78d4afee2	215	Pfam	PF00462	Glutaredoxin	13	78	8.2E-5	T	12-10-2017	IPR002109	Glutaredoxin	GO:0009055|GO:0015035|GO:0045454	
ML047916a	eebf968b7199f276a85370a78d4afee2	215	Pfam	PF00462	Glutaredoxin	120	182	4.3E-8	T	12-10-2017	IPR002109	Glutaredoxin	GO:0009055|GO:0015035|GO:0045454	
ML047916a	eebf968b7199f276a85370a78d4afee2	215	SUPERFAMILY	SSF52833		109	202	1.83E-18	T	12-10-2017	IPR036249	Thioredoxin-like superfamily		
ML047916a	eebf968b7199f276a85370a78d4afee2	215	PRINTS	PR00160	Glutaredoxin signature	119	137	6.8E-9	T	12-10-2017	IPR014025	Glutaredoxin subgroup		
ML047916a	eebf968b7199f276a85370a78d4afee2	215	PRINTS	PR00160	Glutaredoxin signature	181	194	6.8E-9	T	12-10-2017	IPR014025	Glutaredoxin subgroup		
ML047916a	eebf968b7199f276a85370a78d4afee2	215	PRINTS	PR00160	Glutaredoxin signature	167	180	6.8E-9	T	12-10-2017	IPR014025	Glutaredoxin subgroup		
ML047916a	eebf968b7199f276a85370a78d4afee2	215	SUPERFAMILY	SSF52833		11	94	1.45E-10	T	12-10-2017	IPR036249	Thioredoxin-like superfamily		
ML047916a	eebf968b7199f276a85370a78d4afee2	215	ProSiteProfiles	PS51354	Glutaredoxin domain profile.	1	104	11.968	T	12-10-2017	IPR002109	Glutaredoxin	GO:0009055|GO:0015035|GO:0045454	
ML047916a	eebf968b7199f276a85370a78d4afee2	215	ProSiteProfiles	PS51354	Glutaredoxin domain profile.	107	210	14.967	T	12-10-2017	IPR002109	Glutaredoxin	GO:0009055|GO:0015035|GO:0045454	
ML047916a	eebf968b7199f276a85370a78d4afee2	215	Gene3D	G3DSA:3.40.30.10		11	88	1.0E-11	T	12-10-2017
ML047916a	eebf968b7199f276a85370a78d4afee2	215	Gene3D	G3DSA:3.40.30.10		102	207	5.4E-20	T	12-10-2017
ML11829a	7f3829c559c4b946d0ad6ad7d833c9bd	1036	Gene3D	G3DSA:3.60.10.10		125	278	7.1E-6	T	12-10-2017	IPR036691	Endonuclease/exonuclease/phosphatase superfamily		
ML11829a	7f3829c559c4b946d0ad6ad7d833c9bd	1036	MobiDBLite	mobidb-lite	consensus disorder prediction	779	807	-	T	12-10-2017
ML11829a	7f3829c559c4b946d0ad6ad7d833c9bd	1036	CDD	cd01650	RT_nLTR_like	485	730	1.51651E-43	T	12-10-2017
ML11829a	7f3829c559c4b946d0ad6ad7d833c9bd	1036	Coils	Coil		133	153	-	T	12-10-2017
ML11829a	7f3829c559c4b946d0ad6ad7d833c9bd	1036	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	493	707	1.4E-30	T	12-10-2017	IPR000477	Reverse transcriptase domain		
ML11829a	7f3829c559c4b946d0ad6ad7d833c9bd	1036	Coils	Coil		294	314	-	T	12-10-2017
ML11829a	7f3829c559c4b946d0ad6ad7d833c9bd	1036	ProSiteProfiles	PS50878	Reverse transcriptase (RT) catalytic domain profile.	472	712	11.049	T	12-10-2017	IPR000477	Reverse transcriptase domain		
ML11829a	7f3829c559c4b946d0ad6ad7d833c9bd	1036	Gene3D	G3DSA:3.30.70.270		528	713	3.8E-13	T	12-10-2017
ML11829a	7f3829c559c4b946d0ad6ad7d833c9bd	1036	SUPERFAMILY	SSF56219		129	201	7.61E-11	T	12-10-2017	IPR036691	Endonuclease/exonuclease/phosphatase superfamily		
ML023010a	abd28fdf23dda6ba72b8a4b96558471a	404	Gene3D	G3DSA:2.10.70.10		279	351	0.0018	T	12-10-2017
ML023010a	abd28fdf23dda6ba72b8a4b96558471a	404	Gene3D	G3DSA:2.10.70.10		246	278	0.024	T	12-10-2017
ML023010a	abd28fdf23dda6ba72b8a4b96558471a	404	Gene3D	G3DSA:2.10.70.10		134	203	0.014	T	12-10-2017
ML023010a	abd28fdf23dda6ba72b8a4b96558471a	404	Gene3D	G3DSA:2.10.70.10		204	245	0.11	T	12-10-2017
ML07495a	4d9d7ce56f50503ff0d81cba3f87a89d	653	SUPERFAMILY	SSF49899		360	463	3.89E-8	T	12-10-2017	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily		
ML07495a	4d9d7ce56f50503ff0d81cba3f87a89d	653	CDD	cd00070	GLECT	205	319	3.9583E-18	T	12-10-2017	IPR001079	Galectin, carbohydrate recognition domain	GO:0030246	
ML07495a	4d9d7ce56f50503ff0d81cba3f87a89d	653	Gene3D	G3DSA:2.60.120.200		338	479	2.3E-7	T	12-10-2017
ML07495a	4d9d7ce56f50503ff0d81cba3f87a89d	653	Gene3D	G3DSA:2.60.120.200		504	631	1.3E-12	T	12-10-2017
ML07495a	4d9d7ce56f50503ff0d81cba3f87a89d	653	Gene3D	G3DSA:2.60.120.200		180	331	8.2E-20	T	12-10-2017
